Inning,Outs,Innings Completed,Away Score,Home Score,Lead,Runs Allowed,1b,2b,3b,Total Runners,Lineup Spot,Batters Faced,BPI,RPI
9,0,8,5,2,-3,5,0,0,0,0,1,37,4.625,0.625
8,0,7,0,7,-7,7,0,0,0,0,9,36,5.142857143,1
9,0,8,0,0,0,0,0,0,0,0,8,35,4.375,0
8,1,7.1,1,3,2,1,0,1,0,1,7,34,4.788732394,0.14084507
9,0,8,3,2,-1,3,0,0,0,0,6,33,4.125,0.375
7,0,6,5,1,-4,5,0,0,0,0,6,33,5.5,0.833333333
7,1,6.1,5,2,-3,5,1,1,0,2,6,33,5.409836066,0.819672131
7,0,6,1,8,-7,8,0,0,0,0,6,33,5.5,1.333333333
9,0,8,0,3,3,0,0,0,0,0,5,32,4,0
9,0,8,2,0,-2,2,0,1,1,2,5,32,4,0.25
7,0,6,3,2,-1,3,0,0,0,0,5,32,5.333333333,0.5
7,0,6,4,3,-1,4,0,0,0,0,5,32,5.333333333,0.666666667
7,1,6.1,5,3,-2,5,0,0,0,0,5,32,5.245901639,0.819672131
7,1,6.1,1,5,-4,5,1,1,1,3,5,32,5.245901639,0.819672131
7,1,6.1,0,6,-6,6,0,0,1,1,5,32,5.245901639,0.983606557
7,0,6,2,6,-4,6,1,0,0,1,5,32,5.333333333,1
7,0,6,1,7,-6,7,0,0,0,0,5,32,5.333333333,1.166666667
7,2,6.2,2,2,0,2,0,0,1,1,4,31,5,0.322580645
8,0,7,3,3,0,3,0,0,0,0,4,31,4.428571429,0.428571429
8,2,7.2,0,3,-3,3,1,0,0,1,4,31,4.305555556,0.416666667
8,0,7,4,3,-1,4,0,0,0,0,4,31,4.428571429,0.571428571
7,2,6.2,3,0,-3,3,1,0,0,1,4,31,5,0.483870968
8,1,7.1,1,4,-3,4,0,1,0,1,4,31,4.366197183,0.563380282
7,2,6.2,3,0,-3,3,1,1,0,2,4,31,5,0.483870968
8,0,7,5,1,-4,5,0,0,0,0,4,31,4.428571429,0.714285714
8,0,7,5,2,-3,5,0,0,0,0,4,31,4.428571429,0.714285714
7,1,6.1,4,2,-2,4,0,1,0,1,4,31,5.081967213,0.655737705
8,0,7,6,2,-4,6,0,0,0,0,4,31,4.428571429,0.857142857
6,1,5.1,0,3,-3,3,1,0,0,1,4,31,6.078431373,0.588235294
7,0,6,4,2,-2,4,1,1,1,3,4,31,5.166666667,0.666666667
7,2,6.2,6,1,-5,6,0,1,0,1,4,31,5,0.967741935
7,1,6.1,2,6,-4,6,1,1,0,2,4,31,5.081967213,0.983606557
6,2,5.2,5,1,-4,5,0,0,1,1,4,31,5.961538462,0.961538462
7,0,6,4,7,-3,7,0,0,0,0,4,31,5.166666667,1.166666667
6,2,5.2,0,5,-5,5,1,0,1,2,4,31,5.961538462,0.961538462
6,2,5.2,5,0,-5,5,0,1,1,2,4,31,5.961538462,0.961538462
9,0,8,0,0,0,0,0,0,0,0,3,30,3.75,0
8,2,7.2,0,1,1,0,1,0,0,1,3,30,4.166666667,0
7,2,6.2,3,0,3,0,1,0,0,1,3,30,4.838709677,0
7,2,6.2,1,0,-1,1,0,1,0,1,3,30,4.838709677,0.161290323
8,0,7,2,0,-2,2,0,0,0,0,3,30,4.285714286,0.285714286
8,0,7,2,2,0,2,0,0,0,0,3,30,4.285714286,0.285714286
7,2,6.2,1,7,6,1,0,1,1,2,3,30,4.838709677,0.161290323
7,1,6.1,1,0,-1,1,1,0,1,2,3,30,4.918032787,0.163934426
8,2,7.2,3,2,1,2,0,1,0,1,3,30,4.166666667,0.277777778
8,1,7.1,0,3,-3,3,0,0,0,0,3,30,4.225352113,0.422535211
8,2,7.2,2,1,-1,2,1,1,0,2,3,30,4.166666667,0.277777778
8,0,7,3,1,-2,3,0,0,0,0,3,30,4.285714286,0.428571429
7,2,6.2,0,2,-2,2,0,1,0,1,3,30,4.838709677,0.322580645
7,2,6.2,5,2,3,2,1,0,0,1,3,30,4.838709677,0.322580645
8,2,7.2,3,1,-2,3,1,0,0,1,4,30,4.166666667,0.416666667
7,2,6.2,1,2,-1,2,1,0,1,2,3,30,4.838709677,0.322580645
7,2,6.2,3,2,-1,3,0,0,0,0,3,30,4.838709677,0.483870968
8,0,7,4,3,-1,4,0,0,0,0,3,30,4.285714286,0.571428571
7,0,6,3,0,-3,3,0,0,0,0,3,30,5,0.5
8,2,7.2,4,1,-3,4,1,0,0,1,3,30,4.166666667,0.555555556
7,2,6.2,3,1,-2,3,1,0,0,1,3,30,4.838709677,0.483870968
7,1,6.1,3,4,1,3,1,0,0,1,3,30,4.918032787,0.491803279
7,0,6,1,4,-3,4,0,0,0,0,3,30,5,0.666666667
7,0,6,4,4,0,4,1,0,0,1,3,30,5,0.666666667
6,2,5.2,2,3,-1,3,1,1,0,2,3,30,5.769230769,0.576923077
7,0,6,5,4,-1,5,0,0,0,0,3,30,5,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,3,30,5,0.833333333
7,1,6.1,0,5,-5,5,0,1,0,1,3,30,4.918032787,0.819672131
7,0,6,2,6,-4,6,0,0,0,0,3,30,5,1
7,0,6,6,2,-4,6,0,0,0,0,3,30,5,1
6,2,5.2,4,2,-2,4,1,1,0,2,3,30,5.769230769,0.769230769
7,1,6.1,7,3,-4,7,0,0,0,0,3,30,4.918032787,1.147540984
6,2,5.2,5,1,-4,5,1,0,1,2,3,30,5.769230769,0.961538462
6,2,5.2,6,2,-4,6,0,1,0,1,3,30,5.769230769,1.153846154
6,0,5,1,7,-6,7,1,1,0,2,4,30,6,1.4
8,0,7,1,0,1,0,0,0,0,0,2,29,4.142857143,0
9,0,8,1,1,0,1,0,0,0,0,2,29,3.625,0.125
9,0,8,1,0,-1,1,0,0,0,0,2,29,3.625,0.125
8,2,7.2,0,0,0,0,0,1,0,1,2,29,4.027777778,0
8,0,7,2,1,1,1,0,0,0,0,2,29,4.142857143,0.142857143
7,0,6,1,0,-1,1,0,0,0,0,2,29,4.833333333,0.166666667
9,1,8.1,1,0,-1,1,1,0,0,1,2,29,3.580246914,0.12345679
7,1,6.1,0,3,3,0,1,1,0,2,2,29,4.754098361,0
8,2,7.2,2,1,1,1,0,1,0,1,2,29,4.027777778,0.138888889
8,0,7,1,2,-1,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,0,-2,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,1,-1,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,2,0,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,0,-2,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,3,1,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,0,-2,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,0,-2,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,1,-1,2,0,0,0,0,2,29,4.142857143,0.285714286
8,0,7,2,1,-1,2,0,0,0,0,2,29,4.142857143,0.285714286
7,2,6.2,1,1,0,1,1,0,0,1,2,29,4.677419355,0.161290323
7,2,6.2,1,2,1,1,0,1,0,1,2,29,4.677419355,0.161290323
7,2,6.2,1,3,2,1,0,1,0,1,2,29,4.677419355,0.161290323
9,0,8,3,3,0,3,0,0,0,0,2,29,3.625,0.375
7,1,6.1,2,3,1,2,0,0,0,0,2,29,4.754098361,0.327868852
7,0,6,2,1,-1,2,0,0,0,0,2,29,4.833333333,0.333333333
8,1,7.1,0,3,-3,3,0,0,0,0,2,29,4.084507042,0.422535211
7,2,6.2,1,6,5,1,0,1,1,2,2,29,4.677419355,0.161290323
8,0,7,3,1,-2,3,0,0,0,0,2,29,4.142857143,0.428571429
8,0,7,3,0,-3,3,0,0,0,0,2,29,4.142857143,0.428571429
8,2,7.2,2,1,-1,2,1,0,1,2,3,29,4.027777778,0.277777778
9,0,8,4,0,-4,4,0,0,0,0,2,29,3.625,0.5
7,1,6.1,2,0,-2,2,1,0,0,1,2,29,4.754098361,0.327868852
7,2,6.2,2,3,-1,3,0,0,0,0,2,29,4.677419355,0.483870968
8,0,7,0,4,-4,4,0,0,0,0,2,29,4.142857143,0.571428571
8,0,7,4,1,-3,4,0,0,0,0,2,29,4.142857143,0.571428571
7,0,6,3,0,-3,3,0,0,0,0,2,29,4.833333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,2,29,4.833333333,0.5
7,0,6,3,3,0,3,0,0,0,0,2,29,4.833333333,0.5
7,1,6.1,1,2,-1,2,1,0,1,2,2,29,4.754098361,0.327868852
7,2,6.2,0,4,-4,4,0,0,0,0,2,29,4.677419355,0.64516129
7,0,6,4,2,-2,4,0,0,0,0,2,29,4.833333333,0.666666667
7,0,6,4,4,0,4,0,0,0,0,2,29,4.833333333,0.666666667
7,0,6,4,1,-3,4,0,0,0,0,2,29,4.833333333,0.666666667
7,2,6.2,4,7,3,4,1,0,0,1,2,29,4.677419355,0.64516129
7,1,6.1,1,4,-3,4,1,0,0,1,2,29,4.754098361,0.655737705
7,0,6,5,0,-5,5,0,0,0,0,2,29,4.833333333,0.833333333
7,0,6,5,2,-3,5,0,0,0,0,2,29,4.833333333,0.833333333
6,2,5.2,0,3,-3,3,1,1,0,2,2,29,5.576923077,0.576923077
6,2,5.2,3,0,-3,3,1,0,1,2,2,29,5.576923077,0.576923077
6,1,5.1,3,7,4,3,1,1,0,2,2,29,5.68627451,0.588235294
6,1,5.1,3,1,-2,3,1,1,0,2,2,29,5.68627451,0.588235294
7,1,6.1,5,2,-3,5,1,0,0,1,2,29,4.754098361,0.819672131
6,0,5,0,3,-3,3,1,1,0,2,2,29,5.8,0.6
7,2,6.2,5,0,-5,5,1,0,1,2,2,29,4.677419355,0.806451613
6,2,5.2,4,6,2,4,1,0,0,1,2,29,5.576923077,0.769230769
7,0,6,6,0,-6,6,0,0,0,0,2,29,4.833333333,1
7,0,6,6,2,-4,6,0,0,0,0,2,29,4.833333333,1
7,0,6,6,1,-5,6,0,0,0,0,2,29,4.833333333,1
7,0,6,6,2,-4,6,0,0,0,0,2,29,4.833333333,1
6,1,5.1,4,2,-2,4,1,0,0,1,2,29,5.68627451,0.784313725
6,2,5.2,4,0,-4,4,1,1,0,2,2,29,5.576923077,0.769230769
7,0,6,1,7,-6,7,0,0,0,0,2,29,4.833333333,1.166666667
7,0,6,7,2,-5,7,0,0,0,0,2,29,4.833333333,1.166666667
6,2,5.2,1,4,-3,4,1,1,1,3,2,29,5.576923077,0.769230769
6,0,5,5,2,-3,5,0,0,0,0,2,29,5.8,1
7,1,6.1,0,7,-7,7,0,1,0,1,2,29,4.754098361,1.147540984
6,1,5.1,0,5,-5,5,1,1,0,2,2,29,5.68627451,0.980392157
6,2,5.2,1,6,-5,6,1,0,0,1,2,29,5.576923077,1.153846154
6,2,5.2,3,6,-3,6,1,0,0,1,2,29,5.576923077,1.153846154
6,1,5.1,6,3,-3,6,0,1,1,2,2,29,5.68627451,1.176470588
6,1,5.1,6,2,-4,6,1,0,1,2,2,29,5.68627451,1.176470588
6,1,5.1,7,1,-6,7,0,0,0,0,2,29,5.68627451,1.37254902
6,1,5.1,3,7,-4,7,0,1,0,1,2,29,5.68627451,1.37254902
5,0,4,1,10,-9,10,0,0,0,0,2,29,7.25,2.5
8,0,7,0,0,0,0,0,0,0,0,1,28,4,0
8,0,7,0,1,1,0,0,0,0,0,1,28,4,0
9,0,8,0,1,1,0,0,0,0,0,1,28,3.5,0
8,0,7,0,2,2,0,0,0,0,0,1,28,4,0
8,0,7,1,3,2,1,0,0,0,0,1,28,4,0.142857143
8,0,7,1,1,0,1,0,0,0,0,1,28,4,0.142857143
8,0,7,1,1,0,1,0,0,0,0,1,28,4,0.142857143
7,0,6,1,2,1,1,0,0,0,0,1,28,4.666666667,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,1,28,4.666666667,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,1,28,4.666666667,0.166666667
7,0,6,1,2,1,1,0,0,0,0,1,28,4.666666667,0.166666667
7,2,6.2,0,4,4,0,1,0,0,1,1,28,4.516129032,0
8,2,7.2,0,1,1,0,1,0,0,1,1,28,3.888888889,0
8,0,7,2,3,1,2,0,0,0,0,1,28,4,0.285714286
8,0,7,2,3,1,2,0,0,0,0,1,28,4,0.285714286
8,0,7,2,0,-2,2,0,0,0,0,1,28,4,0.285714286
7,2,6.2,1,2,1,1,1,0,0,1,2,28,4.516129032,0.161290323
7,2,6.2,2,1,1,1,1,0,0,1,2,28,4.516129032,0.161290323
7,1,6.1,2,3,1,2,0,0,0,0,1,28,4.590163934,0.327868852
7,0,6,2,1,-1,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,2,0,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,1,2,-1,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,2,0,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,2,0,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,1,28,4.666666667,0.333333333
7,0,6,2,2,0,2,0,0,0,0,1,28,4.666666667,0.333333333
8,0,7,1,5,4,1,0,1,0,1,1,28,4,0.142857143
8,0,7,2,3,-1,3,0,0,0,0,1,28,4,0.428571429
8,0,7,3,3,0,3,0,0,0,0,1,28,4,0.428571429
8,0,7,3,0,-3,3,0,0,0,0,1,28,4,0.428571429
8,0,7,1,3,-2,3,0,0,0,0,1,28,4,0.428571429
8,0,7,3,2,-1,3,0,0,0,0,1,28,4,0.428571429
7,2,6.2,1,1,0,1,1,0,0,1,1,28,4.516129032,0.161290323
7,2,6.2,1,3,2,1,1,0,0,1,1,28,4.516129032,0.161290323
7,2,6.2,1,1,0,1,1,0,0,1,1,28,4.516129032,0.161290323
7,1,6.1,2,1,1,1,0,1,0,1,1,28,4.590163934,0.163934426
7,2,6.2,0,1,1,0,1,1,0,2,1,28,4.516129032,0
7,2,6.2,2,3,-1,3,0,0,0,0,1,28,4.516129032,0.483870968
7,1,6.1,0,3,-3,3,0,0,0,0,1,28,4.590163934,0.491803279
8,0,7,4,2,-2,4,0,0,0,0,1,28,4,0.571428571
7,0,6,3,4,1,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,0,3,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,1,-2,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,0,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,3,0,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,0,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,3,0,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,0,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,0,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,3,0,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,1,3,-2,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,1,3,-2,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,0,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,1,3,-2,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,1,3,-2,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,0,3,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,2,-1,3,0,0,0,0,1,28,4.666666667,0.5
7,0,6,3,0,-3,3,0,0,0,0,1,28,4.666666667,0.5
7,2,6.2,2,1,-1,2,1,0,0,1,1,28,4.516129032,0.322580645
7,2,6.2,2,3,1,2,1,0,0,1,1,28,4.516129032,0.322580645
7,2,6.2,2,3,1,2,1,0,0,1,1,28,4.516129032,0.322580645
7,1,6.1,2,3,1,2,1,0,0,1,1,28,4.590163934,0.327868852
7,1,6.1,2,0,-2,2,0,1,0,1,1,28,4.590163934,0.327868852
7,1,6.1,2,3,1,2,0,1,0,1,1,28,4.590163934,0.327868852
7,0,6,1,2,-1,2,0,0,1,1,1,28,4.666666667,0.333333333
8,1,7.1,3,1,-2,3,1,0,0,1,1,28,3.943661972,0.422535211
7,2,6.2,3,1,-2,3,1,0,0,1,2,28,4.516129032,0.483870968
7,2,6.2,2,3,-1,3,0,1,0,1,2,28,4.516129032,0.483870968
7,2,6.2,1,0,-1,1,1,1,0,2,1,28,4.516129032,0.161290323
7,1,6.1,3,1,2,1,1,0,1,2,1,28,4.590163934,0.163934426
7,1,6.1,1,4,3,1,1,1,0,2,1,28,4.590163934,0.163934426
7,0,6,1,2,1,1,1,1,0,2,1,28,4.666666667,0.166666667
8,0,7,2,5,-3,5,0,0,0,0,1,28,4,0.714285714
7,2,6.2,4,5,1,4,0,0,0,0,1,28,4.516129032,0.64516129
6,2,5.2,4,1,3,1,1,0,1,2,1,28,5.384615385,0.192307692
7,0,6,4,0,-4,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,1,-3,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,1,-3,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,2,-2,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,1,4,-3,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,2,-2,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,2,4,-2,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,0,4,-4,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,1,-3,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,3,4,-1,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,2,4,-2,4,0,0,0,0,1,28,4.666666667,0.666666667
7,0,6,4,4,0,4,0,0,0,0,1,28,4.666666667,0.666666667
6,1,5.1,2,2,0,2,0,1,0,1,1,28,5.490196078,0.392156863
7,2,6.2,3,4,1,3,1,0,0,1,1,28,4.516129032,0.483870968
7,2,6.2,3,1,-2,3,0,1,0,1,1,28,4.516129032,0.483870968
7,2,6.2,3,2,-1,3,1,1,0,2,2,28,4.516129032,0.483870968
6,1,5.1,1,3,-2,3,0,0,0,0,1,28,5.490196078,0.588235294
7,1,6.1,3,6,3,3,1,0,0,1,1,28,4.590163934,0.491803279
7,0,6,3,2,-1,3,0,1,0,1,1,28,4.666666667,0.5
6,0,5,1,3,-2,3,0,0,0,0,1,28,5.6,0.6
6,0,5,0,3,-3,3,0,0,0,0,1,28,5.6,0.6
7,2,6.2,2,2,0,2,1,1,0,2,1,28,4.516129032,0.322580645
7,1,6.1,2,1,-1,2,1,1,0,2,1,28,4.590163934,0.327868852
7,0,6,2,4,2,2,1,1,0,2,1,28,4.666666667,0.333333333
6,2,5.2,2,2,0,2,1,1,1,3,2,28,5.384615385,0.384615385
7,2,6.2,5,0,-5,5,0,0,0,0,1,28,4.516129032,0.806451613
6,1,5.1,0,2,-2,2,1,1,1,3,2,28,5.490196078,0.392156863
7,1,6.1,1,0,-1,1,1,1,1,3,1,28,4.590163934,0.163934426
7,0,6,5,0,-5,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,3,-2,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,2,5,-3,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,4,-1,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,1,-4,5,0,0,0,0,1,28,4.666666667,0.833333333
7,0,6,5,3,-2,5,0,0,0,0,1,28,4.666666667,0.833333333
7,2,6.2,4,1,-3,4,1,0,0,1,1,28,4.516129032,0.64516129
7,1,6.1,4,4,0,4,0,1,0,1,1,28,4.590163934,0.655737705
7,1,6.1,4,2,-2,4,0,1,0,1,1,28,4.590163934,0.655737705
6,2,5.2,1,1,0,1,1,1,1,3,1,28,5.384615385,0.192307692
6,2,5.2,2,1,-1,2,1,1,0,2,1,28,5.384615385,0.384615385
6,2,5.2,2,2,0,2,1,0,1,2,1,28,5.384615385,0.384615385
6,2,5.2,3,0,-3,3,1,0,0,1,1,28,5.384615385,0.576923077
7,0,6,4,4,0,4,0,1,0,1,1,28,4.666666667,0.666666667
7,0,6,4,3,-1,4,1,0,0,1,1,28,4.666666667,0.666666667
7,1,6.1,3,3,0,3,1,1,0,2,1,28,4.590163934,0.491803279
7,0,6,2,3,-1,3,1,1,0,2,1,28,4.666666667,0.5
6,0,5,4,2,-2,4,0,0,0,0,1,28,5.6,0.8
6,0,5,4,2,-2,4,0,0,0,0,1,28,5.6,0.8
7,0,6,0,6,-6,6,0,0,0,0,1,28,4.666666667,1
7,0,6,6,4,-2,6,0,0,0,0,1,28,4.666666667,1
7,0,6,0,5,-5,5,1,0,0,1,1,28,4.666666667,0.833333333
7,1,6.1,4,4,0,4,1,1,0,2,1,28,4.590163934,0.655737705
6,2,5.2,4,2,-2,4,0,0,1,1,1,28,5.384615385,0.769230769
6,2,5.2,4,3,-1,4,0,1,0,1,1,28,5.384615385,0.769230769
6,2,5.2,5,1,-4,5,0,0,0,0,1,28,5.384615385,0.961538462
6,1,5.1,3,2,-1,3,1,1,0,2,1,28,5.490196078,0.588235294
6,1,5.1,4,4,0,4,1,0,0,1,1,28,5.490196078,0.784313725
6,0,5,1,4,-3,4,1,0,0,1,1,28,5.6,0.8
6,0,5,5,0,-5,5,0,0,0,0,1,28,5.6,1
6,0,5,0,5,-5,5,0,0,0,0,1,28,5.6,1
6,0,5,5,4,-1,5,0,0,0,0,1,28,5.6,1
6,0,5,2,5,-3,5,0,0,0,0,1,28,5.6,1
6,0,5,5,2,-3,5,0,0,0,0,1,28,5.6,1
6,0,5,0,5,-5,5,0,0,0,0,1,28,5.6,1
6,0,5,5,3,-2,5,0,0,0,0,1,28,5.6,1
6,0,5,5,2,-3,5,0,0,0,0,1,28,5.6,1
6,0,5,1,5,-4,5,0,0,0,0,1,28,5.6,1
6,2,5.2,4,2,-2,4,1,1,0,2,1,28,5.384615385,0.769230769
6,2,5.2,2,4,-2,4,1,1,0,2,1,28,5.384615385,0.769230769
6,2,5.2,4,4,0,4,1,1,0,2,1,28,5.384615385,0.769230769
6,2,5.2,0,5,-5,5,1,0,0,1,1,28,5.384615385,0.961538462
7,0,6,8,1,-7,8,0,0,0,0,1,28,4.666666667,1.333333333
6,1,5.1,4,4,0,4,1,1,0,2,1,28,5.490196078,0.784313725
6,1,5.1,4,5,-1,5,0,0,1,1,1,28,5.490196078,0.980392157
6,1,5.1,5,1,-4,5,0,1,0,1,1,28,5.490196078,0.980392157
6,1,5.1,5,3,-2,5,1,0,1,2,2,28,5.490196078,0.980392157
6,1,5.1,3,5,-2,5,1,0,0,1,1,28,5.490196078,0.980392157
6,0,5,3,6,-3,6,0,0,0,0,1,28,5.6,1.2
6,0,5,1,6,-5,6,0,0,0,0,1,28,5.6,1.2
6,0,5,4,6,-2,6,0,0,0,0,1,28,5.6,1.2
6,2,5.2,4,1,-3,4,1,1,1,3,1,28,5.384615385,0.769230769
6,2,5.2,3,6,-3,6,1,0,0,1,1,28,5.384615385,1.153846154
6,2,5.2,1,6,-5,6,0,1,0,1,1,28,5.384615385,1.153846154
6,1,5.1,4,1,-3,4,1,1,1,3,1,28,5.490196078,0.784313725
6,1,5.1,6,1,-5,6,1,0,0,1,1,28,5.490196078,1.176470588
6,1,5.1,1,6,-5,6,1,0,0,1,1,28,5.490196078,1.176470588
6,1,5.1,7,2,-5,7,0,0,0,0,1,28,5.490196078,1.37254902
6,0,5,7,0,-7,7,0,0,0,0,1,28,5.6,1.4
6,0,5,2,7,-5,7,0,0,0,0,1,28,5.6,1.4
6,0,5,7,2,-5,7,0,0,0,0,1,28,5.6,1.4
6,0,5,7,0,-7,7,0,0,0,0,1,28,5.6,1.4
6,2,5.2,5,1,-4,5,1,1,1,3,1,28,5.384615385,0.961538462
6,2,5.2,1,6,-5,6,1,1,0,2,1,28,5.384615385,1.153846154
6,2,5.2,1,8,-7,8,0,0,0,0,1,28,5.384615385,1.538461538
6,1,5.1,3,6,-3,6,1,1,0,2,1,28,5.490196078,1.176470588
6,1,5.1,6,9,3,6,1,1,0,2,1,28,5.490196078,1.176470588
6,1,5.1,1,7,-6,7,0,1,0,1,1,28,5.490196078,1.37254902
6,0,5,0,8,-8,8,0,0,0,0,1,28,5.6,1.6
5,2,4.2,0,5,-5,5,1,1,1,3,1,28,6.666666667,1.19047619
5,1,4.1,6,1,-5,6,1,1,1,3,1,28,6.829268293,1.463414634
5,2,4.2,9,0,-9,9,0,0,0,0,1,28,6.666666667,2.142857143
5,2,4.2,2,9,-7,9,0,0,1,1,1,28,6.666666667,2.142857143
5,2,4.2,9,2,-7,9,1,1,0,2,1,28,6.666666667,2.142857143
4,2,3.2,0,10,-10,10,1,0,0,1,1,28,8.75,3.125
8,0,7,0,0,0,0,0,0,0,0,9,27,3.857142857,0
8,0,7,0,0,0,0,0,0,0,0,9,27,3.857142857,0
8,0,7,0,1,1,0,0,0,0,0,9,27,3.857142857,0
8,0,7,0,1,1,0,0,0,0,0,9,27,3.857142857,0
7,2,6.2,2,0,2,0,1,0,0,1,9,27,4.35483871,0
8,0,7,0,1,1,0,1,0,0,1,9,27,3.857142857,0
7,1,6.1,3,0,3,0,0,1,1,2,9,27,4.426229508,0
7,0,6,0,3,3,0,1,1,0,2,9,27,4.5,0
7,0,6,0,3,3,0,1,1,0,2,9,27,4.5,0
9,0,8,1,0,-1,1,0,0,0,0,9,27,3.375,0.125
8,0,7,1,1,0,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,1,1,0,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,0,1,-1,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,1,1,0,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,1,1,0,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,1,1,0,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,1,1,0,1,0,0,0,0,9,27,3.857142857,0.142857143
8,0,7,1,3,2,1,0,0,0,0,9,27,3.857142857,0.142857143
7,0,6,1,1,0,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,2,1,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,0,1,-1,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,0,1,-1,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,4,3,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,1,0,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,1,0,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,0,1,-1,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,1,0,1,0,0,0,0,9,27,4.5,0.166666667
